17:13:28		Time		Entity			Transmission Time					Real Time		Data
17:13:30	 111353,08		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:30	 111353,88		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 111364,04		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 111374,20		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 111384,36		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 111384,52		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:30	 111385,32		Service #25		  24685,29			1010000000,00
17:13:30	 208316,46		Host#17->#23		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:30	 208317,26		#23->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 208327,42		#15->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 208337,58		#7->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 208347,74		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 208357,91		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:30	 232934,21		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:30	 232935,01		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 232945,17		#11->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 232955,33		#7->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 232965,49		#15->#23		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 232975,65		#23->Host#17		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:30	 232976,45		Service #27		  24659,99			1000000000,00
17:13:30	 242703,24		Host#13->#19		1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:30	 242704,05		#19->#13		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 242714,22		#13->#5		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 242714,38		#5->#11		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 242724,54		#11->#3		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 242734,70		#3->Host#1		1250000.0 | 1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:30	 252773,66		Host#17->#23		1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:30	 252774,47		#23->#15		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 252784,63		#15->#7		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 252794,79		#7->#11		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 252804,96		#11->#3		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:30	 252815,12		#3->Host#1		1250000.0 | 1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:30	 259121,51		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:30	 259122,31		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 259132,47		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:30	 259142,63		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 267336,43		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 267337,24		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 267347,40		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 267357,56		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 267358,36		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 267359,16		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 267369,32		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 267379,48		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 267389,64		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 267389,80		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 267390,60		Service #25		  24687,36			1010000000,00
17:13:31	 277520,37		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 277521,17		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 277531,33		#11->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 277541,50		#7->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 277551,66		#15->#23		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 277561,82		#23->Host#17		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 277562,62		Service #27		  24788,96			1010000000,00
17:13:31	 289782,73		Host#13->#19		2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:31	 289784,33		#19->#13		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:31	 289794,65		#13->#5		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:31	 289794,97		#5->#11		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:31	 289805,29		#11->#3		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:31	 289815,61		#3->Host#1		1250000.0 | 2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:31	 306203,21		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 306204,02		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 306214,18		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 306224,34		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 314418,14		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 314418,94		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 314429,10		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 314439,26		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 314440,06		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 314440,86		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 314451,02		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 314461,18		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 314471,34		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 314471,51		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 314472,31		Service #25		  24689,58			2000000000,00
17:13:31	 331106,26		Host#17->#23		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:31	 331107,06		#23->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 331117,22		#15->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 331127,38		#7->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 331137,54		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:31	 331147,70		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 355723,49		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 355724,29		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 355734,45		#11->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 355744,62		#7->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 355754,78		#15->#23		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 355764,94		#23->Host#17		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 355765,74		Service #27		  24659,48			1000000000,00
17:13:32	 355835,91		Host#17->#23		2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:32	 355837,51		#23->#15		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 355847,83		#15->#7		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 355858,15		#7->#11		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 355868,47		#11->#3		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 355878,79		#3->Host#1		1250000.0 | 2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:32	 398924,53		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 398925,33		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 398935,49		#11->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 398945,66		#7->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 398955,82		#15->#23		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 398965,98		#23->Host#17		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 398966,78		Service #27		  43130,87			2000000000,00
17:13:32	 399053,19		Host#17->#23		1.001E9/(1250000.0*1000)			0.8008			1001000000,00
17:13:32	 399054,00		#23->#15		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:32	 399064,16		#15->#7		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:32	 399074,32		#7->#11		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:32	 399084,48		#11->#3		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:32	 399094,64		#3->Host#1		1250000.0 | 1.001E9/(1250000.0*1000)			0.8008			1001000000,00
17:13:32	 412513,17		Host#13->#19		2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:32	 412514,77		#19->#13		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 412525,09		#13->#5		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 412525,41		#5->#11		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 412535,73		#11->#3		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:32	 412546,05		#3->Host#1		1250000.0 | 2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:32	 423804,09		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 423804,89		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 423815,05		#11->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 423825,21		#7->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 423835,37		#15->#23		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 423845,53		#23->Host#17		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 423846,33		Service #27		  24793,14			1001000000,00
17:13:32	 428933,65		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 428934,45		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 428944,61		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 428954,78		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 437148,58		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 437149,38		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 437159,54		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 437169,70		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 437170,50		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 437171,30		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 437181,46		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 437191,62		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 437201,78		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:32	 437201,94		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:32	 437202,74		Service #25		  24689,58			2000000000,00
17:13:32	 451829,85		Host#17->#23		1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:32	 451830,66		#23->#15		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:32	 451840,82		#15->#7		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:32	 451850,98		#7->#11		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:32	 451861,14		#11->#3		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:32	 451871,30		#3->Host#1		1250000.0 | 1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:33	 479750,15		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 479750,95		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 479761,11		#11->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 479771,28		#7->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 479781,44		#15->#23		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 479791,60		#23->Host#17		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 479792,40		Service #27		  27962,55			1010000000,00
17:13:33	 755260,98		Host#13->#19		1.001E9/(1250000.0*1000)			0.8008			1001000000,00
17:13:33	 755261,78		#19->#13		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 755271,94		#13->#5		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 755272,10		#5->#11		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 755282,26		#11->#3		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 755292,43		#3->Host#1		1250000.0 | 1.001E9/(1250000.0*1000)			0.8008			1001000000,00
17:13:33	 771679,23		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 771680,03		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 771690,19		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 771700,35		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 779894,15		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 779894,95		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 779905,11		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 779915,27		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 779916,07		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 779916,88		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 779927,04		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 779937,20		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 779947,36		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 779947,52		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 779948,32		Service #25		  24687,34			1001000000,00
17:13:33	 846027,07		Host#13->#19		1.001E9/(1250000.0*1000)			0.8008			1001000000,00
17:13:33	 846027,87		#19->#13		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 846038,03		#13->#5		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 846038,19		#5->#11		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 846048,35		#11->#3		1.001E9/(6250000.0*1000)			0.16016			1001000000,00
17:13:33	 846058,52		#3->Host#1		1250000.0 | 1.001E9/(1250000.0*1000)			0.8008			1001000000,00
17:13:33	 862445,32		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 862446,12		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 862456,28		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 862466,44		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 870660,24		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 870661,04		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 870671,20		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 870681,36		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 870682,16		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 870682,97		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 870693,13		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 870703,29		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 870713,45		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 870713,61		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 870714,41		Service #25		  24687,34			1001000000,00
17:13:33	 890973,39		Host#13->#19		1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:33	 890974,20		#19->#13		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 890984,36		#13->#5		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 890984,53		#5->#11		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 890994,69		#11->#3		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 891004,85		#3->Host#1		1250000.0 | 1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:33	 907391,66		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 907392,46		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 907402,62		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 907412,78		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 915606,58		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 915607,38		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 915617,54		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 915627,71		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 915628,51		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 915629,31		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 915639,47		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 915649,63		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 915659,79		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	 915659,95		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	 915660,75		Service #25		  24687,36			1010000000,00
17:13:33	 987876,71		Host#13->#19		1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:33	 987877,52		#19->#13		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 987887,68		#13->#5		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 987887,85		#5->#11		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 987898,01		#11->#3		1.01E9/(6250000.0*1000)			0.1616			1010000000,00
17:13:33	 987908,17		#3->Host#1		1250000.0 | 1.01E9/(1250000.0*1000)			0.808			1010000000,00
17:13:33	1004294,98		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	1004295,78		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1004305,94		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1004316,10		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	1012509,90		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	1012510,70		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1012520,86		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1012531,02		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	1012531,82		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	1012532,63		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1012542,79		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1012552,95		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1012563,11		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1012563,27		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	1012564,07		Service #25		  24687,36			1010000000,00
17:13:33	1118981,84		Host#17->#23		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:33	1118982,64		#23->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1118992,80		#15->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1119002,96		#7->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1119013,12		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:33	1119023,28		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1143599,07		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1143599,88		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1143610,04		#11->#7		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1143620,20		#7->#15		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1143630,36		#15->#23		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1143640,52		#23->Host#17		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1143641,32		Service #27		  24659,48			1000000000,00
17:13:34	1144007,02		Host#13->#19		2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:34	1144008,62		#19->#13		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:34	1144018,94		#13->#5		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:34	1144019,27		#5->#11		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:34	1144029,59		#11->#3		2.0E9/(6250000.0*1000)			0.32			2000000000,00
17:13:34	1144039,91		#3->Host#1		1250000.0 | 2.0E9/(1250000.0*1000)			1.6			2000000000,00
17:13:34	1160427,51		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1160428,31		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1160438,47		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1160448,63		#5->Host#3		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1168642,43		Host#3->#5		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1168643,23		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168653,39		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168663,55		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1168664,35		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1168665,16		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168675,32		#11->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168685,48		#5->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168695,64		#13->#19		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168695,80		#19->Host#13		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1168696,60		Service #25		  24689,58			2000000000,00
17:13:34	1168740,40		Host#13->#19		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1168741,20		#19->#13		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168751,36		#13->#5		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168751,52		#5->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168761,68		#11->#3		1.0E9/(6250000.0*1000)			0.16			1000000000,00
17:13:34	1168771,84		#3->Host#1		1250000.0 | 1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1185155,82		Host#1->#3		1.0E9/(1250000.0*1000)			0.8			1000000000,00
17:13:34	1185156,62		#3->#11		1.0E9/(6250000.0*1000)			0.16			1000000000,00
